transaction_hash,num_unique_input_addresses,total_input,transaction_fee
76609669de010f86d9cf50494e40ee55d7dc0f1873d1e7c2768a7a856937f30b,1,155938000,50000
27131b54bc4b88e9dd1f0566fff27062c20d45d85db9f95fc13dcbefc07fd233,1,150338000,50000
3629874cbb170286640102d567c548f2cd63a816a0af2d58b8db07dd73f2c757,1,143628000,400000
450493b7f720cb780e3e0e6a0b603197bc20b8481d974a1ceb6463f0c1057a85,1,142228000,450000
b8128aa399905653501dc17c58f589b04099b2880718100d6faac7a62046dd85,1,140778000,350000
f422f2deafc49d980b0110a3844510bee7d3cf70a7fa6365a7e80e0e898df0a7,1,138428000,300000
1e3b940aaaad9c8bd5f40ef830f7adc945231810df7106810ccc00c46aba9eb7,1,137028000,350000
5e8bda95c7005bc9f8996e36cdf9374cc7ce686a1c757bf3244c55ab080ea7e5,1,134458000,400000
a136b08269358beb6fdf466d18c7afca51c70fa81998ae27aa277727774fb83f,1,131778000,50000
ebdcf68f08525c4a20915dbee78114ef209765c8fa223d096ab5d56f6081086f,1,129998000,50000
195eab8efcf3993f4d81b7402330354cbf24b2dc24482b3084608a6fc2cfb1b2,6,18728727,200000
acc576f770d3239f6fc3f0078f35fb0acb89879a29d7e54c4c5cf04bc15e3728,8,3001200031,200000
2c54f0a03b12d52fe6497625ebd6a5f384af4e731dca6fc5ace49dae49eeb1d1,1,55050000,50000
dfd193110aa3f9a2e27879286cd626878f3d8ad614e22e5d3f51c68fe6040972,1,5100154,50000
15a80633e0dd22d760ea490aabca842385d37d22d0fdec04e54797b5bf6076be,2,3180784,50000
5102dda262834727ebd062b712f97468a1ef1b5f367fd3195d717453c88584a4,1,1000000,100000
d056808bd627ef91350cc2a99db2f11dfce22de4d61edee1596fd9ecad4bdeb5,1,1000000,100000
0eabebe8c16f0711c216961b3a2c7f6bc700aab37a3ae68ccced62eb17c30d02,2,5051625,50000
0076c6a641d03c880d69fa819062dccf9b1d5352199f833dce6ad462bb6c0091,1,17550000,50000
ca33640f17d869d063dd5c560ce8c7c37f51a4ae478c4f8bd5edbb257d93ca4d,1,15000000,100000
c3102319aa9b3cf2e6bf62300494dfd4d61c5eb0bea301229be26044e03dce6e,1,53452613,50000
f0afa677acd80ed285be8855d46d6cde9be8fe513accfe2e3f01b70910413783,1,1000000,100000
f94871cca784278dcec1072870449db31183d5154c9045e07258b46c6338d66a,2,14585325,50000
8437d5cfc420d2130b6947926a91bf9b4f34e511a603c01051de809e9d24240a,1,10000000,100000
89f022c5920fb9967cb57eb6c7411a714ff9456abe110d00c26e67c351cca4a5,2,55829112,50000
a914b40bcc8454cbca2a64e74e3118b7b0f3b965f9e2c3071ad97fd0216fe593,2,26200650,50000
ffce16b2c973d8f98a58d9b238d7dc96f5ade13677eae0177b55fab45ca54402,2,4562686,50000
d3f7fea62e389025b9a78d9d71ee1d18e52b24feb90b8fd9c90fcf75bf9ad123,2,79700934,50000
30e86f05e27b803e40fe1ded173192b5a4bf80ee135e13b9b6b3f87e9ab5e457,2,2163846,50000
5c39ae0cc0a5a4e1ccf349fc4be00432da13615c008243e9d37d24cef94fe63c,2,2180057,50000
5767bdb16de1459caa368fbf49286e35197f35d4c7ffbd2f6bc54defe402372f,2,1012595000,100000
b469b117f7c5cbb662d9e31c67f1c07da9dbf41cfe188d9f5ba11a2ce60750c4,2,1127188483,50000
606c2d13b5e2ac00435fbea0819b296b98c819480778971d71d7bdf88703d5b8,2,2178472,50000
d8e25f753ab7461bb5e5c2ff65dded44ad4be496f27b552c5202c112a5ce3a29,2,2227000,50000
9ff71061d13f78c602ff129251ae31ab2665bea20ecaa3d14cdaa1241e973e7d,2,1002923099,50000
1511c0a46eccb70df69498b5298feff9b6cde407cfc9fbe8a23d9e76a43d42e4,2,326221106,50000
1914c5a7615c11b778b7409fe23df5e16e7e422289e9126a93e8076be75a0588,2,500420898,50000
8ad5f86855efc3816e823c1b7da44eac665baf9cb92ce407888ffa5a2e383594,2,100971064,50000
7fc07dcc3f3e55105859909df843e38a6bca1f256f40896450e245fff14180d4,1,3960848,50000
2c76cff2771d3874ba01dc1e70c8872ad0c415d790657848e8c6bb9331c69cf2,1,1910848,50000
e7047775fc5a2894f5609fcba975bf944663b0434d8d7baad163fcc99cb19975,1,111650000,100000
7402f7a56e01f36836cdba40ac54ec60f0757ad2b1f385efa0d33c8bb8aa115b,1,4447066,50000
feec12163b8e757e76d2237ab2509fd04b3ff86a967f8406a222eb8e9361d19e,1,1000000,100000
062adf5569e9e51463956db6d7f8096cc2e3c142444eb010bf7c1afe4aa06162,2,58483452,100000
c732361ee70faa1aa88b61ef387dfd06793df0734d10a65dd6f412c3699679e5,2,53201946,100000
02c5a83be622158145f540d34e1e2502696873f1ae8ee0750dffdd90f535a413,2,201163395,50000
5e89c4b1894a9c37a5793aab0ee85f2bbb33beb7cf545b5f3dba655d7dcb45cd,3,3023737,50000
73f9ea3be81c6a7aab17542f703de4131e8d1592eaa3dbc178be1f20667a9d84,2,61432456,100000
fc0b608b84acf176ddee1d4220f9e13fa0d8b288d7e0a15bcaea9386d2005984,3,302067199,50000
4768c71e031a3cf8e9a5952225bff72e1a6da036377775457e181a88087e3c78,3,1688486,50000
a6e9b391dc43b96f83adb1fc1b3f9ddfe3ca3935e027de2d50ecd2258326e7f2,2,56043676,100000
0d3192bc4c7c85994b8bd17e67e6788e10c8d1421a22692c02735b792c366317,3,29800332,50000
be48dea99e241615041e5b4cc2acba1fd4d6f44cdc1a839648448f8e72656e57,3,435850000,50000
deef770c72b20a4a0208938a7c298564639a7ebdb2c8194a723313e94d95a624,3,51271190,50000
695d1a2051046aaf03bbdc21e6cd119da8a27712e2c6e8a470c8b33f6821e139,2,162791291,100000
8e28c9d49a78204b9f6da89057bdfb2a5377d6fbe01072f4ab7810ab8012bef7,3,12066000,50000
f934e77be8a985640eed4d735ea571188f0c211ac58ce5b6dbae5458be69e29c,1,4685396,50000
b1f1547948acef7681da9b645e2e6c57629481d05b618ec001a4ba294c4595f0,7,4604489283,100000
2830b64f62b8759681c164f11199287cc00c641828c849d2fd7ae362e5203619,2,69888712,100000
637c4b48dcb7a24de3583b94763faf81856db4d5aeab9f15c2f843401bb8531c,1,108541968,50000
9d2a832b3acf1c700870edf239e7cfaed9c3f753d93300fb4aa5136ae3091749,3,20050116,50000
89baf663d86043a00cee5eafcd70ccaa1bc719b96bf04d5140059776c42b4319,3,22050000,50000
4106fb88b2db2cc8e2fe5edb9a1bad7add484ecfb4166ff737530e72a054e52c,1,45718816,50000
30765af9a9e2062eedba3eefea358d18b0274a6fab4dd65772ab8384b2c4cf3b,1,778000,50000
bea0f7c8f632b93a482fd969dcc4440f4d03897a8605905518b08c23d6318198,1,132461532,50000
468f1e8b56b8c643d8c4cd1886990535490d127ecf78937f09c68e7d58e6b2ba,2,256743215,100000
4e85f41733f3a4a5e331edac25f170714148627d8e2eac102513084877f8d33f,1,3919000,50000
bbd3c196713b41c3b3e24261fa5911341cb8a994939d4504225e9772bf0bfa0a,2,69336853,100000
e7971af5b4afb8b189cd5fa3db873bbbaa42f266407cb1074a7edb8735035ffd,6,325329920,100000
034714eca32c213b93d67622b42b5b2f51c1b1e63c1d45314e994289db0733c3,2,4457066,50000
a5a4946e50756a32edfaa0b8825624b1df6007ecd3c84f29b279740db90e1a32,1,2000000,100000
a9240d41f310ca24cdeb93fe39a666b3485c0f9f8a0c513aafe59544b0d800eb,2,423222980,100000
4e6be36d8ef086b490bfc417df494bdbd16c13a9914254b3f137870b16e5ade8,4,39985854,50000
9ddfa6cca2eecbb6243bcf53f7069acccf7e9b8b119db202337b3716d3c6d441,2,9113748,50000
61cd71f62016891431e1bdcf3d00d2ae8137c3e91895258531db337f0c951c1b,4,101676201,50000
908dbbe7aeda0b9946049110689d45e0a6a0c872f5472bbf6005e3d93970a279,2,174265304,100000
f2d55d95f7c50f0301936fbbd53f923faccac3550cced59ce146642243d3f273,7,2500101148,100000
c645f534f3e9d985a5bc361e6285b0d9090a7219b980faae5a980a94d44a0980,4,2051713,50000
52ef9252b06d222aabdb49a40460e8c937e7e4a22b1d237b5f9bae1e82b09244,1,5881480,50000
6d0a53bdd0911c52dd769757a9acf5c8c21a911015ba94f4f981b57c19feab7a,1,143184000,50000
204e40f5213c7fd75a12350984d55f06e749bcad69272717616082b9972afffa,1,10418503,100000
8357436732e09f2de10572568efb9c8c245d94a11f238abb7a562a50e6cae042,8,13072561,100000
c4240b4d5309e5ab7688930b7c9cd14403ed6bbda8ea0f79c643b473efb1bf5c,1,11970000,100000
f95d6510e98b11471d6058a525bb54a465310d30db4cf1b28fd591bb7bf86147,1,6360200,100000
e2a27b1afc4960d1fbc4a21956e6ab8d7bd23dea99899251f151d4ef5cf0a0b1,1,102780988,100000
2bc0550ba3b0b2d584f2bfee0a0630e4c689d7c9163b05e98a7059a93b05a142,1,50000000,100000
935af019ec793a00c59dd4212af595cc2a74658e3f1d60f10bd7d9e44eea160f,1,40000000,100000
dda5f1fef4233fc780e063e1df92ce53a8ef805cae9c2a2d7eeecd55bcb1e813,7,55839200,100000
1f1d4403476e51011c7aad4cfa703483ed82eea2a9b637978802a24b59351745,5,1852032,50000
cc7d41a4d4c7602a861f7d85928b3cfd79beaef4205e4245cd5f36873d2c622f,1,1802032,100000
3d1336e00d42a4093bce24ef18e308d2af497e9e92bee1ae6fa1413fd4bfcec7,1,2092157,50000
296853bca26677fda8db89e0be497d519277cde31a9d745e8cd38ada257b1280,2,83626403,100000
57d200abea26efe8fcde8b5208b103f988ccf6350112958ae7fe48276b13376f,2,182720815,50000
09fb056132381789443016b831727eaf799d0ec175f64dd9ec59c136e54684f5,4,384492263,50000
5114694be2e4d30361928e731c6f5f011f7261f649e118ae97e26afd6c30168b,4,23185252,50000
ce56e5a9e557d3ac7eb39be1355a6069005ad5515a4cd1ef1b237a2c5de15a19,1,6360848,150000
26119adcb6bc9d8dd89e336d6d98decca7ff45d111d0fd3a02361c44f0b8ea9c,5,14610000,50000
fe8dda2ec24c4adbdbdf505d121817abd62fc6eafc460fe9153150019483347d,2,271154295,50000
51e46e37f73ee84a959833ece1d3dbe90f2dab7fc1d06506f879c453b12d0967,5,7264323,50000
f7866652fa4005f195e0ad98a5f0739cfac2d648f436a7dd79ba2c68f4486eb5,1,1850000,850000
507e7eb7c1e3a992b3114f200554913cd4c861daf19d98f207268cf582dcdee6,1,17508433,150000
11399e04c1d272b66eb967c782248d6f476dbc7972c9e26afe762a56c4ca26e2,1,1700000,100000
3ee004ee852845d9a14940168a30f2363a5cee196527a42423d6c7a9b68340ea,2,576783662,100000
98386f97e9f5713da6a9e76df95ffbafe9c1d57590304edee466ce03fa4a94cf,2,695271776,100000
