transaction_hash,num_unique_input_addresses,total_input,transaction_fee
812daba7f8a5ef2c7c0b47e195acb1a5be60b0041672970fb6ce15b1fcffb231,1,1000000,50000
d1e3ef63a1fd072f2024a6cce6d1556e36a50cd4ce9f18ec79964a31d8cfbf8b,1,4943860,50000
007246839a870404e6fb964b58b06c989247069190aad3e919668b9e39914e1b,1,5335261,50000
56d6c865af0528c50e9ca97d60ca2f7fd250208f45f97fbeab9cac8f88450c37,1,1000000,100000
6134cbfa965c4acae0b0729e27bba060264d77257217555e2d8d678147df5f77,1,45213944404,50000
484e7162b29f42b8fe189785e0664e7801274d5723f5568ae0685a2bfaa3c175,1,261928454,50000
26a3a771b97479532c925b51effaf4f30e82a0ea4b3d9ad0b2ad8d70c168e5e2,1,196153846,50000
aa83642df30e2356c640244aff8099925df56a7266bc6fc509c3b5ddfd343a50,1,1110000000,50000
1eeacf6344b22fb126138ec06a06d2b2f5fe27d078920f3cf953fad06d897442,1,800000000,50000
4967962d818075326938a532cd23eff0e34a3dd8f0e5b937e5032e6c10ef7b78,1,2315048988,50000
8755426cc21b704cae7afd51458087f22b5f49d2181934ee3ea226d308c192d4,1,1146434660,50000
369dbdef8130e1ff057ab0189017947dca17dca3078d7db973dc9c345aae02f2,1,53552613,50000
45ee20e482a7fbe041c7933fd077da9936fda0be10f2768ff5d6c9cf1c9d5ec0,2,59606781,100000
171d54c97ca2484fdbb12b9c3afc7486155c134c5b6313b4eb28028649ace953,1,2500000000,50000
a66d9d8b0fc3500317f62bfac004aee53b5891e573cf5af2179e40abb00674e6,1,2490000000,50000
66d251c6deb6c71da1b500c20c447c0fcdc57e4b2f271e5434031e7830676792,1,600000000,50000
7456d74f9949940cc688c5b37137a503cbd08d744bf7042e9a74ca98c0b967ae,1,769850000,50000
1398c4616c2a9ca6fb950e7ccbde05a1687f26acdea2cff43683cd65798df8fa,1,453393965,50000
102e4c5cb31b43df634a3a92e22aeafe21d019922870172c0278f73855f9e688,1,10012652,50000
1349c72039e13fbba994e34b4e98937b473200d56c5a45e497b072f0c05f4a7f,1,100241435,50000
97cafcc3e13032c7e64255ea831ee0d5ad1dd625a2fb5126bec8286d14a0cfe1,1,50287790,100000
6508cfdbad828bf8da475e11318bb98d1acd2c47d808dd31f6542913df012877,1,5024883,50000
9378cf2f94ab815cc001aca8802b8ed1967b01cb0f6ee29c366f02d76262cc18,1,2118200000,50000
0007e1fba01f0fb31e85fbe91d46cc31213e8242f7b07e096a2d4f10eda23bfa,1,1159767250,50000
de57454d8b61d505aee8b89c77e8bbf1fb85c3914ec44e627e571462482e14a6,1,1034350000,50000
447a1383e4308b436fe6aaf41a50ab928f0b441315bbf9cdf8ea79c74fc2c45b,1,10005000,50000
385334e3fecaa4eab110e4fba29a9b5b63ee45beac45b189e8747bae59fba8d4,1,736553680,50000
74c23aabb85c87808ec8efbbc7502f9065c7d7f03416bdec24fedb5cfbd8be7d,1,575421464,50000
0a42b2924fc3edfc51353235746ec7888aa6988ea60592dbf50d46aaea7f7902,1,48012000,50000
7e466800c6ceb13fa5c65f6e2fdd7f403a4e6ca5b0d9a372ee4d88412bd356af,1,30828000,50000
fcc86d1c25b07b8e70161668075a60cd3455c4d31c45ae19780ec2b82b616ce9,1,94850000,50000
e593a940a2f53547c06e45093b7733723cbef84e47780126c946cde7192f8c0d,1,16929741,50000
569840b6a7df84347421baea085967ad0ddaa4a8e76420f9cc2d0928538c5aa3,1,9800000,50000
94442206db442870c57a08998fdbd0d36e634b1387a79f2a8edf1974924356e5,1,9451740,50000
7efd6ade6af0621f9e96cb39709441fb556db0ca8c49e859b7d13e56c4feebd0,1,1771561,100000
66cc367989e773abfd13a99fc2c06037b9b86b35432f9c79b8e1548480116540,1,5335261,50000
906a00b11fbd9ed3cf529d50071a759ac4220056b1158933475a7ba5d96039b5,1,1464100,100000
566631fc9a89805df89d8c3c9e9a5e57b11ea5971ee6291a05411f468e2f93ea,1,3636000,50000
d5fde90bf922c349bb4aa31a1e6cf8dd29bdc24a8d7d5e19f03287fa82a336f1,1,15963480,50000
33ab97bb3f2b483a989b18c4e6bf35d86091820aef8e057a2aaa802ddb8745dd,2,84975574,100000
4e2660b2c44f844bae8a44f29b414b0662d1ccc76fb1e9944285b178714a02f3,1,2348400,50000
44c1fa3d4e431828cc43d810c2bee006c11e6572f6db1a3926bd7474affd9c56,1,1000000,100000
05c51a6080b0249017b62aa05b50f941b528e1de2e521f3f29aa1895f2ab0bdc,1,12960784,50000
cee50f706221b2963c232f85cacc1ad7c7f044934e4a32b9bb1ff926f3d5f6f4,1,3972739,50000
a3f63410a4bd6d319c325efc8e6b6b38dbe886d578a1c5dc8b00d8592b687ce7,1,1000000,100000
7a909095622b1a8fde08f1de5c5398013eead0da6dfcbf02fcf624e2fb49b04e,1,1358268,50000
cf913f7fb343ba129b9e8cc1232b432c45dc1e6f522e29e164b9f7a54ec83c4d,1,2590030,50000
00563f1786ed63f36ff4690f95c8e134c9c309d8323c3ced07186256570676c0,1,1000000,100000
96e20b9480c8352a6582cd7684b1ec069463790418b0062799bd44d92f1d9ce0,1,2922739,50000
0f04b9f72d6c4607768bbb9dd64a034c7dd4aad585765ebe379d523f1c2397e6,2,81906517,100000
0a711f1d320e7d718d11f60fb1a5c9c30f983fecee7e0a7c7ac0394ae9645988,1,9319900000,50000
65d9f08bffb2bddf777fe7adc1fe4b6c85170e3b41014986c65f9dab225352dc,1,193900000,50000
7342dede134354e44c373df17cf505e07b4cea64ab446c086834b157423ebb95,1,1199500000,50000
16827ed47232747947e9672e3812f63abfd31e2d0f518d1de411e70e7cad7532,1,101742000,50000
6d807bf76843e07c7370ac268c75f22ece8c731e866478a7e6511a9898e0cc68,1,4920800000,50000
34a1c6757fbb6dd9e34b41b0e978397d7d724f787f08a196be8db7fc4e839eee,1,500000,50000
5f23bcb0510fb1285cd437511c1900d8570d07a027a337ec507768b0e8251a24,1,1068685528,50000
00b9fb929867bc07ece9ac7af95def1fccfb245529da157193bdb3119519fcf8,1,2359900000,50000
817dd5b1f45ec0223d141cb25660a4cbfb3e677061e99cade5a3475c80e6093f,1,3430000000,50000
6ca54908c02bcfdfdbe96a961333e06557b102e1eb806c1a117ee94fbf5238bf,1,1560657147,50000
4a8ff7c3ce97522fc4853e488c6fd7f6f53393b60764e70f1151c677383f6a88,1,2536850000,50000
079ec8bc2aeaf0ad3c9ee87da6d2818a933a1a03ea149a4a197d3c17594a5b24,1,2519812302,50000
3e0d3b9ca9c1e7ec35afb0e7f29eb981f8635d853516e58466313112041e898a,1,2430000000,50000
535a4cd0c1b7446086ece3e5bbc8a1027dc6b4cef132f3bb5e664510d541cb2c,1,2390000000,50000
4d3315f904e03ac2acc4eee09ee7f88b73275983ec0114ff9d7e4d608b192fd0,1,2300000000,50000
940a41b608eb94cd5812bd1f69414abb9553a0530afbb2bf596fc8df2a524d26,1,2159850000,50000
29da753982cfe8cd5df2c0e9c8966fa33aade701101bcc2caa4701e881fd8ad2,1,2138500000,50000
c5f0595bbe6e43694b67ae1bbbfaed9c1cd3ee2aee9162ef4912f54c497875e8,1,85000000,50000
2e8dc6880c0e690112cce1597cea33924db07d91a3fc383760d9ffc690c6bb0f,1,1057420000,50000
1b4741f310091f43e716ca2373cf797ad98db8e10c4147ade21b61ddc90440a9,1,2106170,50000
b4eb0c7968da31dec4021764a31808e350bbc3720d2f86379bcd0af0c9f37724,1,845360000,50000
569b7d1d076f0bcb0fea3ab7b3f10683734244e06066a419037c78c4da4288eb,1,500000000,50000
7413238945e14baf5c6c4c844dd1d2f5cb203675d2ecc7357db599b80ff1434e,1,1048388184,50000
91154cab48b6eb83b754f58cf2d240d107540e0ac166fa02d24401fe44e3191c,1,669850000,50000
a604552958c23377a3e98a080e04d3c3398b36692799393d732978cde7673a55,1,426158947,50000
00801ecb122bac1d8014925eac59954446d97abdee7dc3e7157352e6f526ba82,1,1768950000,50000
f97daa9c01cebc4addcda7458d22d4217ff2ced16189cfce114c2155302bcd72,1,70069791,50000
1285018d23dd224e0b4f64a849eb4b56a9f5bf3d55d3ea6613b6bf3c65551c87,1,5559917,100000
48b0d9d2f90d31a53494566509a06b6e1ce30a6109dabadacee2b29557700553,1,500000000,50000
e5a965a3c90e3f3c39f8dd2e6b186ada7bf9a6e7d2eac6fcb516537b1117db94,1,12025894,50000
07e1a37be3137ffb58a2a2bb9570f2973b78a90bb52431e18539c52e1bcc3027,1,2400000,50000
5e60c4a971b480813aaba19ce1d25740ca6f6a94412c6872a85d951c671c0496,1,371000000,50000
71a36e91154d61933ab8a3ea1f91fd57fcb1392bc6a3f10ffaa7452b70b8e7d5,1,423950000,50000
22afebcde4d1ec62b83f9e9586c27bf17b53a7f270414a916b31e66388479ecb,1,231500000,50000
bc4abdcfff3b59dbec67f377ee27ac68aadb1985a525fb76d3a4830f588a5a74,1,1034108579,50000
74273bd8b3c0769f657c31a9f8a8d1bf3f44090b93152326c1ac4f3521a26f6e,1,13474283,50000
a2447de4628423880eae8c3fa1a23dd290cfb4d001833eac55c9f9a6c1e410f8,1,319908384,50000
a11e1b7c69f1655203887048a483bf0550fd80a4e4d38233bf8566da7b147ccd,1,1000000,100000
908b2385a75718d5c380c6844b5d16cf35a9b1c59c5e6c71569da8cecaf848c2,1,469491525,50000
1eb11a883e49a04154049d591f01853a3bbb2bacf6a506e95987e0548b7e7ce6,1,320000000,50000
8dbe749b570aec5f35fd795a38b50f3a60209d9d81dda1db698e696998f0619a,1,6175301,50000
717c9b39e59d03a98854e65aa21545ef15c7ce81960c2c06925aef0fb28c0588,2,279674593,100000
97ce15f9ef7345592f9cf824aea280a4bb533fcdac830e8b7a3e5c12923cc568,1,134000000,50000
12eb75881b12feb03289edaf56e93abf03110f1644466f49ae052a0677da9403,1,1657591056,50000
a6c0763d6883b3bf70542696101f40beec9da57c820113ca706b9f598d0133e9,1,32706191,50000
55dddaa09162b6f99895b18196a31f824066909e0954b1fd626661bb0d053166,1,4594973,100000
fb7880813a0985c5cb95928bab2645b376fb797912eadbf090931c8f2dace586,1,676800000,50000
ad0a60bd46c017fc545afb80a665e34808b5c05b08be08f16266c672df978287,1,256400000,50000
abb6bdbfee596f6d8af352da2408a16c90fb983f12d62322f3ca22224524ae78,1,615800780,50000
321234e6988a3763eeedfade8f81599914a67b3e38e580a76cb557efad5106f5,1,97350000,50000
b1c47e122db275bbadd4570e2d08db4e75ffb5b2ff3166b34fc0334c3c47fb89,1,275750000,50000
1f82fa3d3f48468403ec03108619a7750a80a2bc4fe10b36c85567672d00a5f7,1,100000000,50000
f498f43335aebd39f16102af84958f2e4962130226976c15f9eea2fbaaf8c41c,1,20959775,50000
c6580999c13348d0b800cde43dc0ecd29182d26a997c070b2bcf2c8a2dc16b88,1,1000000,100000
7525eb34d93a5a08640220a1dbe821e04edfe1ec5513618a05b59e407c338af9,1,18170440,50000
06e990eeea0baf36ee2c13ad551c054eacba80131b794ce7f0b7074ba0762f30,2,134707394,100000
65cf51c450092865df6c1c0a938e2080100238035a8799ebbc11161782792153,1,146850000,50000
240f3f3c9f5d637d2e956ccc40880c4a8705da5462c7a41c2633c6b635ec278c,1,9541519,50000
59a58989c1bba7538f7f3e3e9fd33ac035c403013c87b6cc4487877d089d82d5,1,30806000,50000
baf4bd181d3513cb15ec085c777fce5c52135f0aadfedf41d8a50dc3277e4b85,1,98850000,50000
46f4cfb3dcf790ad33ba0ff7cc8e86fa30832cce603d581464a56d89c58f1863,1,14432253,50000
f5d5bb562c8e6e39f1b88564dc1664ff432e4a4e59d8bc59208cedb6c8ecb101,1,18297000,50000
6c395a0c821d952cf7cd5a06daf757771c490a4fdd46debf253d55ae50726f9a,1,111516751,50000
2d844efadc82d57d557d6c8cf66a5b58c1798ba8992d37fa58b461bf73e47994,1,103182932,50000
ac41d383d37436cbd6b213d41a3954f38404b1794e0a69511df2d8b861ce517b,1,9000000,50000
0024630f9056c005d8e4d9156b0a05b47fc568168f1ea71ff181a0f9bb940c91,1,18700000,50000
d3d7b978a2241589abe56600e7039302393392ac2d814c7f15a09483b2d5f056,1,83977208,50000
e5ac4a27447110e01f9bbf467bd1c724bbc7902954c514150bc3067becc967e6,1,2000000,100000
9e799c882bb23eb923415eb91da93167cbceda41aacec3336b796d686d367476,1,79970000,50000
698bce11e511243502f4cfbc6f9dd8ea83a932f570ae520902911c82ceaf684e,1,9615046,50000
34264eaf2265689e793744b563b8918b9fc22eda2793592c02e31bc037d05962,1,2593742,100000
103e0b61b6302b858f3c20c46202244eb248d3031b1a3d0390b33d9bdb12210a,1,9486629,50000
9ec423992398a7894eef55fd8d6433304cfd73f7dc0629288800a6c4aa6f227b,1,2143589,100000
2818be6b242e56fd598ddfebc1d326ebd62210e79d1ccdc49b4d5e6a58dde484,1,7293040,50000
a3f978b21320dc0e82ac57a14894db8eb86a38166951cd96d8c57259b495268d,1,2243040,100000
e60f5e857b8d2119ecd804d3fcec56f416c3a90ecc3f90d5cbc03220827dc76b,1,5000000,100000
17e0c125dfeddf6b1dd72279ed4b2fba079e98fd97bcca0dd39aa0c1180de1e1,2,57711647,100000
3c12f95fac235564ae37c7424a1abc5c7d448526ea51fbeb0766d8235ecbd703,1,36430000,50000
10fddbf2f20cb6c17507e9894d30337f5ed56124c4028c05c1ddc0f6d326f317,1,30602000,50000
ff496b585732394ef54f9a9d106bd9f3f3722dafb767a42c468d634e193386b7,1,1050188,50000
1e5aae02ef2cb331436a92b65cb5242ec9520815dfb05ab153e7672556e3dc50,1,2564000,50000
eea75f2b879291923903b38de76db812dc5dda79fdcb8917945d2d5a6dbb73f6,2,1236340082,100000
5002aaf0dbb9601263fb2ba3c750b1aafdc37e2046aa8671c6fc77c70ab7811b,1,9600000,50000
c956e41d75fea7263caa68de0a7b944aa4f8a3d7286812e04e499f69b0c4f285,1,8302000,50000
51013d43ed586e02f3bae52ed9c5eb25deab3d2dedbfefdd4c7741f7eb8ef6d7,1,5450000,50000
f9a675b5fb2565c176c94ce7518915830663e3c45104a0c0c856ebd97455eeca,1,1029300000,50000
ccd20353e464743314304835943a4a6cfef40d268b522a08809f22af301d0a7d,1,953950000,50000
865f188c5fee6e8aa4ccbc60ea5a7b9be5121dcf24f562354cf21baa95634b36,1,45062980411,50000
349e457db7ea117bcb57a15ba7871d8abe73c7b3a3915894405107cc37335ad0,1,28061218,50000
942134e5edd74fba8a4441d3d7d09c5a207bc322bf8bace6182bd04b18acbef6,2,100413873,100000
c2de95d82158a8aa06e4f61fcc4d46cbbf16ac526fe1ab095f1e3bcd0b97aca8,1,248700000,50000
3ba18b29f08c77c432a90b8ee34fe1862e7e50575c0ef04751718d541de3ad8f,1,6971304,50000
29ea51473d7148b70002f0a1e293574cdef075ce220c4dd97e8f354d63567ea0,2,96019428,100000
e259172db4a4f4057f9e3010d9679023bcdc4dce2f930ab3250f84e8d4a0d7ce,1,638750000,50000
f6f7d2aa70bd44b93643f7cde69af979dd527073cab30c458ba1551f2aaae2ef,1,797900000,50000
5c612a15d0b1d17f7f7905fe39facd2626a18d22a17ddaf9ca548881c6a60d81,1,44829644733,50000
cacacff2ce406bed9d229a4b124d1be6baa4ec112cdbac8f1e2ae4e766170025,1,44585700775,50000
88a009122d4873fa4cea87f280805cf64fdc72222b4586b08be6416b3ee50125,1,99650000,50000
cbd3de63b3649e1b7e4be8b62381731958ec7e1dc710948775c98f020e48a763,1,3921304,50000
89af92c1099e7a67479691053c8b7da78526196808876a51441b2333e2b8edf1,1,2000000,100000
ffa15ee3c14f8af05e23d316c7a0e0f37e5b7f88883c2429fe4f3af5532b05e2,1,482700000,50000
b0a69de94927ca909c8c653b614368dd861ce67d8a138b1bc63e184a8c40835f,1,326650000,50000
47edf78c3c01c744bb1a45553b8d1e9f4a14562d2da57484ade9626acc490b19,1,292600000,50000
f159379be46286b08938cd581d586a7d11997ccc35704e2da7b724d7ec98fd96,1,136550000,50000
9a697ef4a21ad7979394360d1bbcbb7d8b4b07548d6a1cd08c5f8d8d4ef97832,1,641850000,50000
4eb0937f366a327bbfc08ff512a3d5e7bf03960d9563666e8a71d87e4464b667,1,44565616775,50000
4a73c210b114012dd6128edf7bb8d3ae294c6d0f2df51777e2652335d0697868,1,485800000,50000
1edcb9f1a1ebf37da0605823fc36416696a14e121924451998d5ddcf1626a19e,1,705950000,50000
2eadeb741bf4adc5d6183cf2cc6f698d6f1c21cf86f81d1d376c9084484e0ab3,1,483900000,50000
245997bd12e0ec124b50e6276f3f1c60aea96f99924b812173bc86d73dbd06f0,1,327850000,50000
529c22c661bd797f09b3c44badbca76433323de0936b84e6644bd8a563f104db,1,171800000,50000
ee83a48325014cb989e270231e35d3f74d5455653ae18e8ac43b0326dc8b6d39,1,5688850000,50000
25e3365cdb5ca596448a714d69f472d9391c5bf090c62a0523fa61bacec9ef9f,1,4078900000,50000
0741552e0d0a68606fbbd98c677054b1c1bf30b011b4943b4dbde87dd2cd524f,1,2330850000,50000
a7e325b685d9a9e765541dec2d753e8fd3967dc782ad7886b837b7df38477476,1,6647050000,50000
7be80a885a34089386505a345f2ce488b89fb9bf835c6de448f5a59e6e762bf7,1,1388000000,50000
562a53c2c0f4e891d1b6a799b0732de0957f5a490e9def150ac759916791c744,1,4934900000,50000
e2d6a0e7ec9747da95f4acf1ad2c643a10292aa363114a3d1b1dd836c7ce916e,1,3251060003,50000
ff189baf3a1bfa754594c2bdaa230a5d12a863219ee629355c846175ef3188b9,1,3416500000,50000
2eac63ce4724c4b713782904f0231636a5519179495fbdf45ef3d2b75921e266,1,2532000000,50000
7b0ea97dfb0977de73851aeb3ec7fb9aeb077c8c55db0dc7e3238e2948ef159c,1,2477259746,50000
7e5c56d27f599d2d357ae7c088633b716aaa3fbbfbec2d7ccec4504b28234e40,1,2450257518,50000
fa467728e71a1c72f6cf4ba74cf9b36176fc96cb779113f66ce5099c0ea91866,1,2329050000,50000
59ad6d2f9238a82615911104bc82b8c8edeb57b2318cc2af125ecff593812ac9,1,2300000000,50000
ed4910de2caf0a80201ee020cf28c0cdeafdc801f834ddff089724b9572a25fe,1,204999000,100000
0ffc5ea1b3ca9a9590413910323e4c771f93e5812496e726dd9265494a9dc8b1,1,25000000,50000
2de61318406f4ecedb064e728e3e5cf53c2d16e947579620a31430f84491b3ff,1,1969964047,50000
cdcdd7f335bff296b5d2e18c885f9915d839861e3bfe66ee20b8222696478872,1,36350000,50000
f9ac295a274a20b051554efe4c81c0d73b632c7f69bd29d36d800c38cc831cdc,1,925970327,50000
dba1a81dfa005743ebc4ee6197f5fd10aa30dd385607c4b86bbbd899658b7a89,1,34864554,50000
9286cfd1d8f155174dea070e5cbc58e68b16eabedb110b5a13e30a9327247d00,1,600000000,50000
8f220b0ba22d522fcdcec351a83141c91dfdb452d861f35af86a8832b400d102,1,545000085,50000
826bbc06c5c0a1794de1f8d146b17a4b9de495081482c068f7fe5b6e947c90e5,1,2303845835,50000
e933306d1dac0a7c977ccd72fbb56a2ff5ea7a7fe73cae6cda54c0a2b8b1c30e,1,258369730,50000
350ce3fb708bc34cfbee5ba73d1c3257e3d7b33126f584c639775a597ea2b3ad,1,350000000,50000
3042440e44d71503ba62fef4e6bfd2c10709dbdd365d9c90f97532a7ff8e0f4f,1,37900000,50000
3c618b2dcb549b4dbb53540a1999ee209982a68fc18d6ee3a1a0f5ba32c25fb4,1,22290373,50000
090dfb42eacf58bd18d6fc13ad2d2d4bacc16b4c1daadced61d81f0985344e7a,1,3797498,100000
323daac1fef9de719cbd97e70d17bb0c9127ab135a8abad1a7ee57d1f17b3d53,1,18442875,50000
618f54c488445c2369e29a7b0d76a3346a90e741f7abcf925c4c19f44a287f76,2,126532896,100000
59eb33fbbd33a573734e636110e1bab0af06151a0bbb7d50f474c1b34639feb9,1,15892875,50000
fedb5e8de82bff7e8293a2f016d4c1c0c44c8e3bef167b83c24bf567a826e6f2,1,1000000,100000
be339c7363ec85943c25eb962d45db91c5055c16524336d80caa5220d8588b9d,1,14842875,50000
0fdfb13e5e95c493805a3d0844c61ba35866588918241af1ef546ed6cfd02368,1,1900000,100000
2f111ace98ff69c4ef895e7376df5266a0e58beef48c8b4350e10520722d2e90,1,12892875,50000
6aa145d9be75b1e1f3ff3e2ea6ad632838f11928f5316633cfe8d9a3685fa776,1,4000000,100000
0271970b85b4825f13a9aa9d9136cd5123ae2f865febb197cd48487957b55c4e,1,8842875,50000
464098ba7eb0a3c7fa4790a1aa270bc43b52b622f13b30fec25d36f77b29f63c,1,1000000,100000
a39524561d47d433d4dd3dac471c0aea2466157f9661e40016e7aafbd803cafa,1,205350000,50000
7855e93bdf07df2109b4facea9c2a211f728e33dc760f273aa97e5da7cb6ec33,1,11915854,50000
2242d8ffcbeae0e0b315be6c91db503ee1d7807256c3cf97702bc4c4ffcc2eb4,1,3138428,100000
50f6f8bf0b64ab43a0d38670a99dbb3911c7375cf55dcff2b2b9c5d97b1406c8,1,38233376,50000
cd1e2fed6159c927f1e0fc65be4604dab4e01161eaf8d941d8351121ed5cc435,1,12140000,50000
94dc061e83d65ba7a82d56a0043dacf1395403a75d9782b5504a341e397931e6,1,8207279,50000
dbd9b98d72175ca2a426abe0625724b988137f37b804328b716e0331b9855e55,1,1500000,100000
f08a3162ad33f8fa5d7e6a887926bd16c443408506a8a18925b30ebeeaeceea2,1,24950000,50000
827e90de3e26203aa29a660806153258821bbe6be2558084b3b27c7749956589,1,159747725,50000
4e41db56c1fddbeee74a6d4ad00452d8ec0129e5d95296e408cf52046e96c9d2,1,153907840,50000
211eb5fcb2da424a630d4a25fb29dba88e4ad00c20e302104341debc23b60910,1,9880000,50000
9aa20f5f99db6ed5b89677b0ea8e0435ddaa88212b28b827abed690a9b743fda,1,10640000,50000
63eefa2ff0b379be2d3efce412f5f2f6b34c2d48b10b67f97c5100aff2670488,1,3410443,50000
524987cde5d82bcd2094a8d70472265db405e128a9a34731a8d04edebfbdfaf3,1,1210000,100000
72fd3f700a369702f3363951d87963cab2717e0766e0b429eb226907ecdd2cf9,1,8950021,50000
17fc4b311c4835cb0cccc287c83bf7c7bb854522c6c3f2de563fb888dad80fa2,1,5637489,50000
f49b92816cb8a4896b52fcb0ffc454db4c361c46e29c4b67c6810b1c39567aa6,1,1000000,100000
c73da3d12802ab4e313cb2dcf1b8ed0d59212e4002f53b7e6529999b9145ef3e,1,9958088,50000
4d6252f9932df66d03c71b88afca7233d42e906c873738c009b7778b8aeff040,1,6000000,100000
c3e471539a6d3d5029a4b19f06c672a0a3405292676a20782ddfcb9586a0e41f,1,188850000,50000
3db9287101d6d32ebdacc673227e991fbf9cc38bf1348ba86f5a551a72e20a2f,1,3821161,50000
19a1c349f0284270b31d247c9502b9a22b2d0969c1603de72152b1f7ebd1f2a6,2,73907713,100000
d2e1a046f4cd067258060de94ac0bc0754df75a95728ff07236ecb0def77229f,1,46600000,50000
f6a96df73770ad5e5442b952d2b385c1adb728743ef7ca6912ee732e030967f1,1,2150443,50000
eafa2241cf259239e558618e90b2e46260665681017635b956dd413c1add206d,1,1000000,100000
632382d0c1cdc6417fc16bb1f7da8bbf5a4eb0d0f9bab4d3e8df57a71568ee50,1,178800000,50000
c39b33a53872259f21fba4f5a5a7436f903a3a3eb09a35c3538b22e42b41c8e2,1,168750000,50000
abd4e42b9ef0ca1463ccd15188ac037ea2b272e89a71b4f8a62eff5015910366,1,4285261,50000
2e18bf1323804a4fb95e85d116c67f8fd180f34ab26f49cb846730696c15a6ae,2,63635174,100000
a0e9c9aed0a8621dad00ababbb8f40c091ebbbdc777da7f3cd6c8471849edd99,1,39956826,100000
5e426f1e79af5ce902ca433b95985285d8230841a83f1c53fc48daff0a8fb8b0,2,652444168,100000
7c54d8480e38fc25ecdd320630b85ea5484ef00d1c5720b00687c9e1b2fce4a9,2,101190854,100000
1e989598d3026b8dac696cf52367e7f74f502a5844687616eef1cd81a8aaced9,1,22343826,100000
6fca28f85826e6f9a60417626cafa03dfdf47e2055e726f3121aaa37ea0dadb8,1,8000000,100000
a1be326a6ef38435461f023a7f02fd2eb7856a308e2377f1bd168a5fde48aee3,2,139002597,100000
ce64ec6c0cccd7bee3d25c1ee5ae0523e9c06c90f2f4bc34fdf2dee19fc1160f,1,42183716,42571
a80faf07cb3720dc648057de5a8d71801c795958fe1a1fee5dda5a08e1c5b179,1,15656000,100000
15b44e95c137578a5e9ce0d7170f4944cc11e71e8879e9f444332e2e96a5c6e5,1,4000000,100000
3b648ae0025a80d7548fb34575f6d848eaa14dfd6e3116c35ec7ccc5fe13c97b,1,3000000,100000
18313d8ab08952bd35145440bfe56112de4215a841ba3814080f37cf668233c5,1,4000000,100000
042e629a6c575db2ec185f10e246c6d840585282b0dba4d44db2955b789b2b74,1,13355653,100000
26c6060ac2348a3dc7783b50da062c9a6d897403447863988e11f42db5c08d01,1,3000000,100000
5fb9291be57b1529cb34e2b8c0a3b6750a1f75aea953c4219e80a4bb3c5252c6,2,69570000,100000
6b4c45d57d4b6276327d1bc8f9a09c01caf0db2c9bb8d0b52947060317e4f7ca,2,57086992,100000
fbbddcdc4525369221318e6cc47425add48d3e0d1e1f04b6680dba3a4ae62773,1,13168261,100000
9adccd21e217df265082f5cd5e9baab154fd22cf7e5b0cbe922944cd7ef1f04e,1,4000000,100000
ccb4306e810b8fcd197d2935cd8cd8cd1fa4b7cf8c8d2786740be679d700d906,1,3000000,100000
4e0bf2e8440cae3bf9c4b2456380ccbf92212c88265b00c7dad833dcb16f702a,2,104587654,100000
8e23a93cae7442b2364c49e65b1a0e9be74e85ffa4498bc63877053b4fd0f20f,1,4122419949,50000
fc9a6f7ea963f3b0e42cfe87c473d2033db656e9b50b0e9eb667002930164336,1,500000000,50000
f39875e07211dc640f99465e55ae2fd1f63ad80c88292a4ef78acc5653a62a62,1,991354971,50000
22686347f11d26141761ff6f06c0edb6a686137e9799a60b32a7eacfb0a5517d,1,58700000,50000
78b98539f5a8cd1f317e7a075d88c60be69589694025293186395ffe240c35c3,1,1972950000,50000
2962967cb28a969c3b845a19441ebffdcdae6d436af7b3b4a1081ed37bb00989,1,2317780000,50000
baf44d1486cc75038286355dcdc41f579cc217c5f65724ad556911f56cffd110,1,1710000000,50000
e24beeda44d80bd5f8e222d42f0880f379a4d1ce4824835e5ec4e24744545265,1,498000000,50000
3054a43a6e3ceeedf5d6ed14852f23fca9f41e1e600826a2903a022859ef1096,1,302815680,50000
9d5d37da1e74ffb5e2b919bbb3a1e83d0e465ad66c1d8ff5cfd101ec5d4ead4f,1,7500000,100000
3c529abb0fe968f22e62553a8447679836c2cf0c52a42a97bfc5e64ab0fd89fa,1,298015680,50000
9850c2750be20b6fb3718d2a3b8f7750cd553c65a1e445d38308c8c5601e94f8,1,1500000,100000
bad01637df1ddff88dced6c3ca4d0ab412ad9c9635153de73ff4a532f428c455,1,10320000,50000
1ebea7b77de74081017fe18ee722bf86da3216a7f6a785d21eee5aaad064c750,1,268650000,50000
3f51ed27c51e09de564877cb0bcab1128d546a22eb504ab20618b9a3f16757a8,1,89889636,50000
499bc50fcd68260701798fa7332e804e46a7576695a9eda3dcc88387b6d52acb,2,69713865,100000
834eb469e3fd29c47418328cedd75d18bbe9f29c0ad0a3c7164e4187e066b577,1,55020000,50000
45724def1bed2263e343723e3288e5deee01d25226801ee2efca3bec5e5df5d6,1,648100000,50000
314f228f0dddf1bb4603e2af8140fa7729924a761db5ce0fde3ddc94c79525a4,1,561850000,50000
f9f77499593a09222bf16f321b5cc65d6944cf2a4e6a049ccd4778672277fe03,1,41059441,50000
f57db0448b416c9829cb9b68a9eddb7a93ccbd2b8cb5f9ce8cebb61e69054490,1,1500000,100000
125d0fe2f3250e8e1f136d4c32673b4f174b75f9671440bb232e4980e702c0c3,1,265900000,50000
